"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
427591,2.579298,50.678293,670212,7064685,0,"59"
427662,5.800335,46.617827,914248,6616885,0,"39"
427676,2.72672,47.857123,679564,6750783,0,"45"
427705,0.353377,45.573188,493620,6500535,0,"16"
427712,2.191712,48.037553,639762,6771105,0,"45"
427731,3.008804,46.920329,700670,6646682,8,"18"
427862,3.187105,48.232383,713893,6792465,0,"89"
427932,4.488608,47.801962,811428,6745669,8,"21"
427942,1.48145,45.533517,581486,6493810,0,"19"
427965,4.801392,48.209629,833804,6791446,0,"10"
428055,2.528204,44.691072,662618,6399218,0,"12"
428057,3.777198,48.154695,757793,6784099,0,"10"
428059,5.387396,45.78328,885467,6523211,0,"38"
428265,7.454544,48.069889,1031604,6783746,0,"68"
428296,4.826215,47.597273,837221,6723464,8,"21"
428390,4.814621,49.629961,831157,6949374,0,"8"
428421,7.369741,48.307824,1023835,6809796,0,"67"
428461,2.379441,48.055619,653768,6772986,0,"45"
428554,3.166442,48.62813,712266,6836451,0,"77"
428575,1.370232,46.036464,573960,6549824,0,"87"
428578,3.275078,45.622837,721435,6502627,0,"63"
428601,4.240644,47.590355,793238,6721841,0,"21"
428604,3.428202,46.881115,732609,6642415,0,"58"
428625,4.846258,46.894838,840551,6645494,0,"71"
428652,1.690675,45.157083,597120,6451718,0,"19"
428696,2.578332,44.619027,666547,6391193,0,"12"
428698,-0.609265,42.960697,405337,6213549,0,"64"
428701,3.145502,47.279299,710999,6686564,0,"58"
428705,0.466794,45.251183,501314,6464503,0,"24"
428772,5.254458,48.127269,867710,6783161,0,"52"
428788,1.914452,45.823889,615720,6525496,9,"23"
428799,0.795859,45.328211,527355,6472280,0,"24"
428808,5.36084,49.042155,872581,6885055,0,"55"
428876,0.272458,44.995787,485098,6436663,0,"24"
428942,1.933181,46.777638,618605,6631384,0,"36"
428977,3.859491,46.35429,766089,6584178,0,"3"
429019,-1.57669,48.566384,362510,6839357,0,"35"
429047,1.382136,49.795271,583439,6967459,0,"76"
429103,5.738905,47.304023,906907,6692889,0,"70"
429154,0.421472,45.826357,499846,6528459,8,"16"
429173,1.793785,45.013706,604978,6435667,0,"19"
429230,7.40528,47.837729,1029379,6757783,0,"68"
429290,6.018792,49.059672,920583,6888640,0,"57"
429330,1.495084,42.962014,577105,6208131,0,"9"
429360,0.200861,43.555222,473787,6276916,0,"32"
429367,2.656336,45.050558,672944,6439093,0,"15"
429414,1.860522,43.143949,607237,6227858,0,"9"
429461,5.337416,47.225134,876846,6683155,0,"21"
429593,5.439846,47.168404,884788,6677091,0,"21"
429596,3.720426,45.996135,755759,6544299,0,"3"
429604,2.159943,49.511511,639138,6935010,0,"60"
429632,2.912038,47.694467,693402,6732679,0,"89"
429676,1.554663,49.401305,595065,6923385,0,"27"
429692,0.551297,43.417747,501624,6260702,0,"32"
429711,1.42426,42.79974,570962,6190202,9,"9"
429722,6.256636,47.50376,945083,6716543,0,"70"
429724,5.962902,49.043383,916569,6886675,0,"54"
429748,5.356632,49.43787,870960,6929044,0,"55"
429802,4.283522,46.581798,798281,6609883,3,"71"
429825,2.761095,48.810043,682455,6856690,0,"77"
429862,4.988137,48.709292,846274,6847303,0,"51"
429894,4.960934,48.170194,845761,6787347,0,"52"
429926,0.035882,43.354035,459621,6255056,0,"65"
429942,4.430594,48.360725,805961,6807673,0,"10"
429982,1.897177,47.982855,617728,6765293,0,"45"
430063,3.060754,44.922723,704794,6424838,0,"15"
430103,5.749209,47.879896,905458,6756855,0,"52"
430119,0.370112,43.666326,487871,6288787,0,"32"
430127,1.821832,50.210896,615805,7013166,0,"80"
430151,2.326359,45.248922,647154,6461290,0,"15"
430258,6.253314,44.207404,959913,6350732,0,"4"
430266,2.225464,44.763133,638710,6407411,0,"15"
430272,-0.320283,48.385371,454248,6814620,0,"53"
430288,0.872846,45.311253,533333,6470232,9,"24"
430298,5.411201,48.968924,876510,6877026,0,"55"
430393,3.588308,49.253586,742837,6906151,7,"2"
430492,3.015609,47.460043,701176,6706632,0,"58"
430554,6.451698,48.307472,955851,6806387,0,"88"
430562,2.679283,44.654728,674572,6395121,0,"12"
430598,-1.173803,47.012614,383069,6665310,0,"85"
430623,3.169973,47.153182,712879,6672559,0,"58"
430685,1.49104,48.250408,588001,6795522,0,"28"
430745,5.599951,48.49612,892053,6824925,0,"55"
430754,4.75091,48.282639,829875,6799474,8,"10"
430841,4.838408,47.291036,838929,6689475,0,"21"
430860,0.846383,45.346895,531368,6474245,0,"24"
430908,0.782059,48.548909,536322,6829930,0,"61"
430923,2.201863,44.079658,636075,6331507,9,"81"
430942,4.805335,47.147745,836794,6673505,0,"21"
430955,4.254873,45.772331,797516,6519966,0,"42"
430983,3.382361,47.22342,728934,6680417,9,"58"
431045,4.42566,44.851389,812633,6417930,0,"7"
431128,3.322439,49.705213,723273,6956289,0,"2"
431144,2.769287,46.525628,682315,6602872,9,"3"
431231,5.580727,48.622606,890174,6838932,0,"55"
431264,0.984914,44.89883,540943,6424212,0,"24"
431292,3.768806,46.859373,758570,6640197,8,"58"
431299,-1.202443,47.047755,381104,6669323,0,"44"
431308,4.834655,47.77706,837391,6743448,0,"21"
431351,2.805286,44.654266,684562,6395037,0,"12"
431398,-1.204384,47.876068,385854,6761218,0,"35"
431408,1.926345,47.677186,619442,6731303,0,"41"
431412,-0.311222,43.400005,431702,6261280,0,"64"
431432,1.859496,49.187285,616851,6899217,0,"60"
431446,0.75891,43.043537,517258,6218618,0,"31"
431482,1.877616,50.229064,619820,7015131,8,"80"
431485,4.90269,46.42552,846102,6593489,0,"1"
431597,7.303703,47.896169,1021438,6763848,0,"68"
431612,2.082804,42.821316,624915,6191750,0,"11"
431715,5.683278,47.68377,901273,6734907,0,"70"
431731,4.266767,48.309564,793919,6801780,0,"10"
431796,3.484324,48.283815,735927,6798275,0,"89"
431803,5.346618,46.918805,878553,6649166,0,"39"
431816,3.664252,47.940179,749595,6760185,0,"89"
431844,1.601053,46.164168,592060,6563661,0,"23"
431894,1.160313,48.589239,564335,6833695,0,"28"
431949,5.306953,46.19959,877869,6569237,8,"1"
432016,0.779513,43.187615,519388,6234583,0,"31"
432034,1.512885,48.57423,590300,6831479,0,"28"
432117,3.344444,48.015319,725681,6768382,0,"89"
432134,1.780647,43.790639,601845,6299827,0,"81"
432139,0.668636,49.554006,531254,6941906,0,"76"
432147,1.736473,45.625148,601550,6503634,0,"19"
432153,2.483351,46.832238,660620,6637027,0,"18"
432179,1.436192,46.738818,580605,6627705,0,"36"
432200,7.413904,47.92747,1029466,6767775,0,"68"
432256,4.333229,47.930668,799557,6759760,0,"21"
432263,5.304632,48.539889,870103,6829111,0,"55"
432291,-1.055484,43.055371,369478,6225830,0,"64"
432363,6.149791,47.8675,935435,6756597,0,"70"
432433,4.772226,47.580423,833207,6721500,0,"21"
432462,3.431856,47.06102,732778,6662398,0,"58"
432474,3.752749,50.239692,753764,7016001,0,"59"
432536,4.788876,46.788075,836452,6633539,0,"71"
432574,7.206254,48.873094,1008385,6871890,8,"67"
432578,2.735531,49.025824,680658,6880691,0,"77"
432629,3.597564,46.267526,746022,6574357,0,"3"
432663,5.751543,47.087553,908699,6668892,0,"39"
432760,0.941459,47.651546,545483,6729921,0,"41"
432787,5.836242,46.364574,918004,6588876,0,"39"
432846,5.49055,47.58114,887181,6723037,9,"70"
432859,4.050421,46.639537,780348,6616031,0,"71"
432863,-0.972681,47.59481,401580,6729112,6,"49"
432870,5.008823,48.582914,848153,6833296,0,"52"
432875,2.671451,47.569491,675298,6718842,0,"45"
432911,2.805933,47.74891,685458,6738742,0,"45"
432975,1.193813,47.06055,562920,6663824,0,"37"
432990,5.179763,48.237078,861818,6795204,8,"52"
433043,4.932948,48.692529,842260,6845339,0,"51"
433190,6.671296,48.677739,970204,6848236,8,"57"
433193,2.402223,44.781153,652712,6409291,0,"15"
433246,1.938392,49.618757,623248,6947136,0,"60"
433255,4.890016,46.155754,845846,6563516,0,"1"
433257,0.98272,42.902847,535104,6202487,6,"9"
433313,4.40149,48.30728,803911,6801695,9,"10"
433357,6.375869,48.724168,948254,6852423,0,"54"
433398,4.949252,48.47631,844053,6821339,0,"52"
433418,1.027927,44.143822,542243,6340283,9,"82"
433452,7.193617,47.864755,1013409,6759920,0,"68"
433459,4.836604,50.078676,831584,6999345,0,"8"
433479,3.77341,48.999875,756591,6878050,8,"51"
433603,5.477818,46.915292,888545,6649081,0,"39"
433607,0.520225,45.953988,507954,6542380,0,"16"
433629,5.414959,48.57305,878131,6833039,0,"55"
433654,4.727058,47.167391,830816,6675554,0,"21"
433743,0.754792,49.447361,537151,6929864,8,"76"
433755,4.606632,47.439801,821080,6705615,0,"21"
433772,6.583343,47.600337,969167,6728326,8,"70"
433828,1.009981,47.04058,548915,6661942,0,"37"
433835,2.24124,50.301684,645873,7022909,0,"62"
433880,-0.367703,48.780051,452611,6858605,0,"61"
434029,5.071893,47.717741,855326,6737299,8,"52"
434061,4.931549,49.753301,839271,6963297,8,"8"
434120,3.45556,46.934834,734658,6648393,0,"58"
434240,3.050834,46.128328,703925,6558726,0,"3"
434241,6.208294,44.281032,955986,6358758,0,"4"
434244,6.142133,48.875862,930404,6868567,0,"54"
434304,-0.665802,45.460442,413614,6491204,0,"17"
434320,7.434365,47.584108,1033133,6729771,8,"68"
434348,6.197938,47.793886,939363,6748569,0,"70"
434366,4.434852,47.119092,808783,6669747,0,"21"
434367,1.277262,42.83431,559010,6194297,0,"9"
434385,5.37861,46.089637,883760,6557196,7,"1"
434429,1.007986,42.867229,537069,6198475,0,"9"
434467,3.915446,49.177832,766754,6897952,0,"51"
434523,-0.88011,42.988857,383396,6217725,0,"64"
434557,5.160391,44.871051,870608,6421431,0,"26"
434608,6.312664,49.320145,940829,6918448,9,"57"
434693,2.171006,46.09447,635953,6555301,0,"23"
434777,3.619024,48.282422,745920,6798190,0,"10"
434802,4.752231,46.554833,834232,6607579,0,"71"
434805,5.017361,46.638918,854300,6617399,0,"71"
434812,4.121035,47.196363,784871,6677944,0,"58"
434822,2.603768,44.672931,668595,6397170,0,"12"
434827,2.297822,49.601451,649216,6944920,8,"60"
434842,-0.189552,43.996486,444232,6327109,0,"40"
434851,6.02884,48.051444,925615,6776668,0,"88"
434910,2.975273,48.521441,698174,6824578,0,"77"
434973,1.894956,45.050136,613004,6439596,8,"19"
434979,3.489686,44.84712,738692,6416559,9,"43"
435113,1.689279,47.460229,601256,6707472,0,"41"
435162,2.78395,45.140072,683018,6448999,0,"15"
435170,5.515883,45.779713,895458,6523125,0,"1"
435235,1.526572,49.437051,593100,6927399,8,"27"
435257,-1.342099,47.547671,373569,6725344,0,"44"
435280,2.17236,45.644624,635534,6505347,0,"19"
435343,2.351613,44.403454,648364,6367369,0,"12"
435391,3.71825,47.957537,753609,6762149,8,"89"
435397,0.888721,47.632912,541470,6727956,9,"41"
435409,1.757764,46.039121,603932,6549574,0,"23"
435425,3.900728,45.075981,770879,6442262,0,"43"
435484,4.347495,49.710503,797245,6957660,0,"8"
435491,5.732675,45.539242,913218,6496996,9,"73"
435493,4.162687,49.964909,783492,6985763,0,"2"
435499,3.599547,47.473147,745158,6708259,8,"89"
435557,7.519703,49.003963,1030509,6887689,8,"57"
435596,-0.94331,43.238711,379630,6245725,0,"64"
435645,0.971719,45.438473,541441,6484152,0,"24"
435708,4.290005,46.76168,798451,6629866,0,"71"
435760,5.876972,47.389917,916985,6702795,0,"70"
435800,4.764312,46.824597,834488,6637552,0,"71"
435827,4.81277,45.023375,842773,6437654,0,"7"
435873,4.612412,46.953724,822618,6651643,0,"21"
435956,4.860362,48.316328,837904,6803403,0,"52"
436040,-0.008939,43.245194,455527,6243103,0,"65"
436057,0.230204,43.429931,475669,6262915,0,"32"
436100,-1.033842,43.523737,373899,6277738,0,"40"
436217,-1.099075,45.844165,382005,6535424,0,"17"
436301,0.256167,43.394476,477634,6258903,0,"32"
436339,5.67664,45.036708,910739,6441068,0,"38"
436348,6.223827,47.054544,944652,6666584,9,"25"
436459,5.612286,47.397716,897001,6702967,9,"70"
436526,6.073459,48.680082,926218,6846617,0,"54"
436589,3.913088,47.307362,768986,6690070,0,"58"
436643,1.160782,47.366104,561204,6697813,9,"41"
436756,1.448289,49.184938,586870,6899467,0,"27"
436805,4.805478,47.723695,835342,6737470,0,"21"
436827,1.959626,46.741745,620570,6627371,0,"36"
436961,-0.456385,43.342392,419667,6255386,0,"64"
437035,0.943065,48.604857,548363,6835826,0,"28"
437100,5.022262,47.790888,851398,6745327,0,"52"
437144,-0.683527,42.976606,399361,6215596,0,"64"
437147,-4.39956,48.348856,152579,6831062,0,"29"
437150,1.400333,48.807116,582523,6857528,0,"28"
437178,4.805918,49.450412,830985,6929386,8,"8"
437182,2.855014,44.582096,688490,6387012,0,"12"
437277,2.480007,45.572688,659444,6497154,0,"19"
437337,3.654223,46.464838,750204,6596303,8,"3"
437361,3.914245,48.24287,767870,6794007,0,"10"
437385,0.375182,46.40154,498377,6592417,0,"86"
437417,3.71123,47.687774,753355,6732172,0,"89"
437567,-2.410016,48.481837,300505,6833866,9,"22"
437588,5.77258,48.239248,905802,6796825,0,"88"
437596,2.919943,48.413841,694076,6812620,0,"77"
437638,5.662726,48.206411,897774,6792897,0,"52"
437664,1.144733,48.085539,561871,6777752,0,"28"
437667,5.611208,48.675751,892224,6844911,0,"55"
437707,5.006453,48.007213,849604,6769326,8,"52"
437789,3.217108,46.810954,716555,6634557,0,"58"
437857,4.484962,47.712052,811343,6735676,0,"21"
437877,-0.493812,48.597225,442454,6838701,9,"61"
437886,-0.746036,47.817063,419763,6752945,0,"53"
437901,3.673358,48.299806,749934,6800155,0,"10"
437952,6.476856,45.550176,971196,6500492,0,"73"
438020,0.793784,47.23583,533111,6684057,0,"37"
438027,0.68178,44.876712,516950,6422413,0,"24"
438032,0.923556,49.323672,549027,6915773,8,"76"
438042,4.738563,48.013015,829619,6769497,8,"52"
438045,7.006148,48.773074,994291,6860020,0,"57"
438103,5.424308,46.898739,884531,6647117,8,"39"
438114,-0.52263,43.682393,415983,6293376,0,"40"
438179,1.277106,48.176734,571946,6787661,7,"28"
438322,3.063724,49.042256,704659,6882488,0,"77"
438357,5.099354,46.708982,860363,6625341,0,"71"
438406,1.592464,46.793927,592644,6633600,0,"36"
438490,2.823998,46.813302,686580,6634810,0,"18"
438554,4.397958,48.217396,803826,6791702,0,"10"
438568,4.12283,48.042011,783671,6771887,0,"10"
438593,0.929549,48.101137,545899,6779883,0,"41"
438740,2.299521,47.26414,647034,6685105,0,"18"
438781,9.079937,42.067495,1203696,6126852,0,"2A"
438856,0.980422,49.252445,552958,6907745,0,"27"
438906,3.620219,45.025599,748850,6436454,0,"43"
438916,5.339103,48.197124,873775,6791104,8,"52"
439037,2.068606,45.878344,627759,6531390,0,"23"
439048,7.576026,49.019508,1034523,6889652,8,"57"
439072,2.326251,45.788698,647657,6521232,0,"23"
439100,2.808338,48.0187,685711,6768719,9,"45"
439143,1.321859,48.644664,576377,6839590,0,"28"
439175,-3.146,48.522041,246608,6842298,0,"22"
439198,6.063461,47.402069,930991,6704673,9,"70"
439266,2.299211,47.713877,647454,6735065,0,"45"
439344,-0.12882,43.746037,447997,6299106,9,"32"
439348,-0.553751,43.807496,414101,6307377,0,"40"
439373,1.2149,49.829755,571479,6971556,0,"76"
439383,4.839424,48.442707,836025,6817410,0,"52"
439544,4.572132,49.778427,813304,6965518,0,"8"
439572,5.335613,49.078756,870617,6889069,8,"55"
439576,7.278503,47.626899,1021178,6733872,9,"68"
439599,3.288894,47.907863,721583,6756425,0,"89"
439607,5.882012,49.459507,908970,6932714,0,"54"
439621,2.250202,45.086968,641009,6443358,0,"15"
439634,2.300444,45.914651,645776,6535236,0,"23"
439686,3.621589,49.486826,745056,6932117,0,"2"
439701,6.036115,48.537272,924081,6830646,8,"54"
439714,2.27306,47.300106,645070,6689118,0,"18"
439792,4.972482,47.864012,847469,6753355,0,"52"
439802,4.527028,46.793383,816470,6633709,0,"71"
439820,5.96085,47.063135,924669,6666756,0,"25"
439852,3.885729,44.536435,770371,6382324,0,"48"
439889,-0.423747,45.736751,433842,6521011,0,"17"
439901,2.501251,44.097604,660066,6333304,0,"12"
439902,-1.305181,47.008524,373078,6665392,0,"85"
439903,2.496952,42.570048,658640,6163499,0,"66"
439936,5.411085,45.746623,887431,6519198,3,"38"
440002,-0.352359,44.802378,434984,6417096,8,"33"
440018,5.631889,49.430651,890948,6928872,0,"55"
440092,2.076734,44.169343,626170,6341580,0,"81"
440094,4.697182,50.081447,821590,6999430,0,"8"
440102,5.964404,44.775546,934474,6412891,0,"5"
440107,4.678963,48.481978,824068,6821510,0,"52"
440110,5.783455,48.814813,904354,6860796,0,"54"
440127,2.249633,45.446792,641344,6483318,0,"19"
440130,5.569148,47.560973,893159,6720987,0,"70"
440152,0.352342,44.889279,490993,6424626,0,"24"
440160,2.37784,45.986622,651838,6543178,0,"23"
440164,-3.490726,47.964567,216146,6782584,0,"29"
440174,-1.213586,49.207569,393062,6909064,0,"50"
440185,5.985283,47.42257,925013,6706723,0,"70"
440235,3.005589,44.545308,700444,6382915,0,"12"
440242,-1.515189,43.327685,333781,6258088,0,"64"
440350,2.965526,47.712181,697415,6734644,0,"89"
440361,3.349631,48.285055,725935,6798360,0,"89"
440372,0.412441,47.554028,505432,6720261,8,"37"
440429,6.27541,48.475536,942017,6824495,0,"54"
440470,1.556654,47.459407,591264,6707555,0,"41"
440484,-0.360477,47.592635,447527,6726735,3,"49"
440563,3.813766,47.542585,761213,6716117,0,"89"
440621,1.574713,49.904382,597531,6979335,0,"76"
440627,-0.959626,43.094333,377501,6229760,0,"64"
440725,0.959242,49.018545,550744,6881778,0,"27"
440744,5.47672,47.79754,885388,6747035,0,"52"
440750,4.830428,47.687169,837306,6733456,0,"21"
440784,2.071664,45.248601,627174,6461457,0,"19"
440791,6.140551,44.391444,950096,6370797,0,"4"
440804,-0.342346,47.233043,447198,6686767,0,"49"
440862,1.166015,49.541884,567216,6939608,0,"76"
440924,5.769473,49.426807,900941,6928786,0,"54"
440954,3.144136,47.189346,710914,6676572,8,"58"
440957,2.223262,45.842618,639715,6527293,0,"23"
441020,5.80824,48.778109,906318,6856782,8,"54"
441035,4.445263,48.054641,807670,6773681,0,"10"
441080,3.219195,45.335387,717169,6470691,0,"43"
441195,1.425562,47.368499,581188,6697647,0,"41"
441281,6.767475,48.530128,978060,6832178,0,"54"
441318,7.378382,48.397549,1023922,6819789,0,"67"
441340,2.188422,49.206106,640852,6901014,0,"60"
441373,5.204696,48.200484,863782,6791190,8,"52"
441402,5.82159,48.165806,909730,6788797,0,"88"
441414,-0.294715,43.040806,431373,6221326,0,"64"
441475,5.062651,47.537966,855155,6717315,0,"21"
441500,4.881199,48.189934,839783,6789396,8,"52"
441543,5.613199,43.958524,909709,6321195,7,"4"
441547,2.269908,49.816969,647419,6968923,8,"80"
441607,2.377181,45.086993,650999,6443274,0,"15"
441616,5.78711,47.230558,910835,6684861,9,"25"
441623,-3.127207,48.342677,246446,6822313,0,"22"
441652,-0.086471,47.418694,467347,6706586,0,"49"
441667,5.418128,44.954182,890673,6431250,0,"26"
441673,1.740622,42.873837,596998,6197976,0,"9"
441694,6.464512,47.784753,959348,6748397,8,"70"
441703,4.959113,47.594353,847213,6723379,0,"21"
441735,4.784385,49.576666,829106,6943395,0,"8"
441772,2.149659,44.781016,632733,6409459,0,"46"
441781,0.334607,46.796817,496743,6636395,0,"86"
441782,0.825789,47.973929,537789,6765960,0,"72"
441831,2.515725,48.684829,664350,6842851,9,"75"
441835,3.200113,47.386858,715097,6698521,9,"58"
441844,2.974179,48.431543,698090,6814585,0,"77"
441863,5.724802,47.916611,903494,6760869,0,"52"
441914,-0.478794,45.807399,429911,6529036,0,"17"
441948,2.770722,46.705556,682483,6622854,0,"3"
442000,2.377964,46.166564,652005,6563160,0,"23"
442047,5.051694,47.844206,853447,6751306,0,"52"
442101,2.114967,47.155983,632945,6673232,0,"18"
442157,6.361995,47.842368,951406,6754461,8,"70"
442163,0.807417,43.062207,521270,6220582,8,"31"
442173,4.470261,46.020443,813739,6547803,0,"69"
442181,0.989679,47.850009,549663,6751871,0,"41"
442183,1.964343,49.852323,625465,6973104,0,"80"
442230,0.03388,44.631154,464788,6396869,0,"33"
442278,4.70656,49.686038,823213,6955439,0,"8"
442408,0.179433,44.778066,476908,6412754,8,"33"
442427,3.812519,49.412765,758980,6924003,8,"2"
442449,6.279949,45.665394,955315,6512619,0,"73"
442461,4.36898,48.163937,801777,6785724,0,"10"
442509,-1.028906,43.02024,371443,6221818,0,"64"
442528,2.781798,44.870224,682766,6419029,0,"15"
442569,3.423051,44.020394,733919,6324690,0,"12"
442610,3.549541,44.108981,743992,6334595,0,"30"
442668,1.793177,47.676634,609450,6731386,0,"45"
442683,3.951137,45.939085,773691,6538153,0,"42"
442687,4.540722,46.487115,818178,6599722,0,"71"
442698,3.009925,47.010283,700754,6656673,0,"18"
442790,3.268276,46.73857,720484,6626530,0,"58"
442863,-0.221985,44.71549,444891,6407024,0,"33"
442880,1.952593,47.731234,621491,6737281,0,"45"
442970,-0.232351,44.391318,442597,6371078,0,"33"
442990,2.32639,45.069013,646986,6441310,0,"15"
443032,0.529697,47.231997,513127,6684223,0,"37"
443056,4.125883,48.131914,783756,6781880,8,"10"
443081,0.097616,48.71779,486522,6850330,0,"61"
443110,2.109254,48.504962,634203,6823117,0,"75"
443115,3.041789,49.437713,703032,6926476,0,"60"
443228,1.445182,49.364607,587037,6919454,0,"27"
443250,3.925087,45.039647,772843,6438249,0,"43"
443258,5.620808,45.812715,903485,6527053,0,"1"
443330,-0.858639,43.04344,385443,6223701,0,"64"
443367,4.642591,46.43109,826120,6593659,0,"71"
443369,6.124103,49.002401,928526,6882575,0,"57"
443380,2.986456,49.420058,699017,6924511,0,"60"
443406,4.935847,48.206737,843797,6791361,0,"52"
443447,-1.536093,47.289188,357352,6697497,0,"44"
443610,-0.810663,43.062844,389455,6225666,0,"64"
443696,2.461368,48.666921,660335,6840886,8,"75"
443731,0.520548,47.501783,513376,6714199,9,"37"
443828,3.250638,48.789315,718414,6854388,8,"77"
443837,5.419159,46.808839,884445,6637125,0,"39"
443850,0.514248,46.133873,508120,6562361,0,"86"
443852,3.897334,46.767714,768477,6630121,0,"58"
443939,5.12978,48.310247,857889,6803232,0,"52"
444004,4.645562,48.338722,821932,6805538,0,"10"
444021,0.75661,48.494624,534273,6823951,0,"61"
444070,5.802639,45.429034,919109,6484956,0,"38"
444083,4.748234,46.4649,834147,6597587,0,"71"
444118,3.29051,47.997781,721667,6766417,0,"89"
444144,4.84684,47.47084,839099,6709458,0,"21"
444259,4.979008,48.529621,846103,6827318,0,"52"
444309,-0.147002,47.579401,463498,6724605,0,"49"
444316,5.785302,48.022863,907594,6772826,8,"88"
444398,4.34723,44.780864,806571,6409989,0,"7"
444402,2.223445,45.752656,639631,6517303,0,"23"
444423,2.637934,46.346113,672155,6582974,0,"3"
444433,1.888145,42.74882,608867,6183893,0,"9"
444438,2.431989,47.444013,657194,6705005,0,"18"
444452,4.932764,47.054935,846700,6663428,0,"21"
444464,2.477284,44.493288,658438,6377274,0,"12"
444574,2.535847,46.850155,664633,6638992,0,"18"
444598,5.608987,46.911621,898536,6648995,8,"39"
444665,7.24534,48.709393,1012226,6853868,0,"57"
444722,3.732853,49.521526,753085,6936047,0,"2"
444778,-1.427568,46.500189,360630,6609538,0,"85"
444783,-2.878012,47.741153,259886,6754251,0,"56"
444786,2.147522,45.410682,633319,6479389,0,"19"
444807,5.669887,46.621717,904257,6616971,0,"39"
444817,6.543035,47.763934,965326,6746347,0,"70"
444862,0.582991,48.024513,519852,6772105,0,"72"
444986,-1.728214,47.030356,341136,6669650,0,"44"
445007,1.849581,47.33508,613129,6693383,0,"41"
445022,0.822346,45.292581,529320,6468267,0,"24"
445045,-0.027429,43.694343,455939,6293047,0,"32"
445050,2.636944,46.166174,671987,6562992,0,"3"
445056,2.781072,44.780289,682681,6409040,9,"12"
445085,1.125329,47.761554,559572,6741796,0,"41"
445117,-0.753492,45.656121,407801,6513232,0,"17"
445177,5.766707,48.149414,905716,6786832,0,"88"
445234,2.561927,46.814115,666598,6634978,0,"18"
445240,-1.012798,43.164629,373571,6237784,0,"64"
445246,5.455542,47.438058,885045,6707067,0,"70"
445379,2.453341,45.068952,656977,6441226,0,"15"
445459,6.555248,49.257885,958765,6912296,8,"57"
445462,0.005588,47.132599,473078,6674562,8,"86"
445602,7.102406,48.931326,1000442,6877956,8,"67"
445634,-0.65418,43.355061,403701,6257515,0,"64"
445646,4.858888,47.164583,840807,6675469,0,"21"
445647,6.600882,48.482235,966016,6826286,9,"54"
445677,2.723005,43.68351,677660,6287203,0,"81"
445711,0.834187,45.796633,531783,6524197,0,"87"
445720,0.875956,47.128932,539006,6672017,0,"37"
445750,2.665331,46.579957,674372,6608934,0,"3"
445752,0.64579,49.409933,529123,6925932,8,"27"
445799,6.487268,48.756327,956283,6856351,8,"54"
445800,7.3101,47.679615,1023228,6739849,8,"68"
445868,0.613575,42.98738,505222,6212724,0,"65"
445940,2.15115,44.331353,632314,6359511,9,"12"
445951,5.135606,47.91421,859511,6759248,0,"52"
445975,1.300157,47.007582,570863,6657763,9,"36"
445986,2.301041,45.01503,644938,6435332,0,"15"
446000,5.512532,47.058389,890680,6665050,8,"39"
446003,0.674904,48.511484,528294,6825999,8,"61"
446015,5.615645,47.883724,895466,6756941,0,"52"
446055,5.942999,47.189775,922791,6680762,0,"25"
446068,1.157719,49.901054,567548,6979585,0,"76"
446094,0.106561,44.704638,470848,6404812,0,"33"
446154,3.118278,47.225512,708950,6680586,0,"58"
446172,2.057636,48.037303,629770,6771188,0,"45"
446201,1.848764,47.42503,613213,6703375,0,"41"
446205,6.156282,47.957331,935521,6766590,0,"70"
446208,4.456119,48.324294,807926,6803659,0,"10"
446222,2.131498,49.72701,637341,6959012,0,"80"
446315,-0.347943,48.924385,454742,6874578,0,"14"
446320,3.912696,49.087992,766669,6887958,0,"51"
446342,-0.630552,44.327258,410581,6365347,0,"40"
446389,1.722418,49.186655,606857,6899300,0,"75"
446407,5.796272,48.598513,906146,6836796,0,"54"
446421,1.950627,48.001029,621742,6767258,0,"45"
446442,0.511348,49.31812,519046,6916022,0,"27"
446458,-0.548891,46.651904,428686,6622968,0,"79"
446499,3.57909,50.00817,741550,6990117,8,"2"
446607,4.055408,45.973535,781718,6542081,0,"42"
446637,1.454453,48.825503,586537,6859493,0,"28"
446681,0.343212,43.018635,483280,6216902,0,"65"
446691,4.70531,47.869739,827484,6753526,0,"21"
446713,5.263394,44.904378,878634,6425359,0,"26"
446718,7.599637,48.982449,1036487,6885638,0,"67"
446722,1.972389,44.852528,618814,6417568,0,"46"
446761,5.804586,47.500154,911093,6714837,4,"70"
446837,-0.876283,48.641446,414523,6844927,8,"50"
446863,5.683953,48.961581,896497,6876854,0,"55"
446885,-2.086394,47.539695,317629,6727800,0,"44"
446898,6.55267,48.555988,962088,6834315,8,"54"
446914,4.357765,46.472512,804174,6597843,8,"71"
447009,2.765728,46.075788,681894,6552917,0,"63"
447014,1.054432,42.975605,541164,6210428,0,"9"
447049,3.327538,47.115949,724835,6668461,0,"58"
447095,5.249536,49.008949,864552,6881126,8,"55"
447164,-2.391499,47.978155,298051,6777924,0,"56"
447188,4.112091,46.926552,784616,6647969,0,"71"
447277,1.782857,48.665693,610370,6841305,8,"75"
447319,-1.267341,47.622053,379630,6733289,8,"44"
447336,5.502605,45.99619,893665,6547120,0,"1"
447428,-1.997687,48.08347,328110,6787672,0,"35"
447436,3.83677,47.416338,763092,6702111,0,"89"
447478,-0.053591,43.136344,451433,6231150,8,"65"
