SimaPro 7.3;Inventaire;Date:;04/03/2014;Heure:;16:50;;;
Projet;_Forest resources database;;;;;;;
;;;;;;;;
;;;;;;;;
Calculation: ;Analyser;;;;;;;
Results: ;Inventaire;;;;;;;
Product: ;1 ha _Oak forest manual clearance by brush-cutter, in forest/FR U (of project _Forest resources database);;;;;;;
Méthode: ;;;;;;;;
Indicateur: ;Inventaire;;;;;;;
Unité: ;?;;;;;;;
Compartiment: ;Tous les compartiments;;;;;;;
Per sub-compartment: ;Oui;;;;;;;
Default units: ;Non;;;;;;;
Exclure les processus d'infrastructure: ;Non;;;;;;;
Exclure les émissions à long terme: ;Oui;;;;;;;
Sorted on item: ;Substance;;;;;;;
Sort order: ;Croissant;;;;;;;
;;;;;;;;
N°;Substance;Compartiment;Sous-compartiment;Unité;Total;_Oak forest manual clearance by brush-cutter, in forest/FR U;_Power sawing, without catalytic converter/hr/RER_Brush-cutter/hr/FR U;Operation, passenger car, diesel, fleet average/RER S
806;Phosphorus;Brut;in ground;kg;9.99462E-05;x;7.19148E-05;2.80314E-05
807;Phosphorus;Air;;kg;3.25009E-09;x;3.2199E-09;3.01919E-11
808;Phosphorus;Air;high. pop.;kg;5.48302E-07;x;5.03961E-07;4.43409E-08
809;Phosphorus;Air;low. pop.;kg;1.50926E-08;x;1.22793E-08;2.81329E-09
810;Phosphorus;Eau;;kg;1.06032E-06;x;1.05169E-06;8.63126E-09
811;Phosphorus;Eau;groundwater;kg;2.19546E-09;x;1.5603E-09;6.35159E-10
812;Phosphorus;Eau;ocean;kg;3.08269E-06;x;2.26482E-06;8.17863E-07
813;Phosphorus;Eau;river;kg;3.62496E-06;x;2.23438E-06;1.39058E-06
814;Phosphorus;Sol;agricultural;kg;9.65159E-07;x;8.05187E-07;1.59972E-07
815;Phosphorus;Sol;industrial;kg;2.78997E-05;x;1.9463E-05;8.43663E-06
816;Phosphorus, 18% in apatite, 4% in crude ore, in ground;Brut;in ground;kg;0.00022633;x;0.000162979;6.33508E-05
817;Pirimicarb;Sol;agricultural;kg;4.51262E-11;x;2.0595E-11;2.45312E-11
818;Platinum;Air;high. pop.;kg;3.74757E-14;x;1.81623E-14;1.93133E-14
819;Platinum;Air;low. pop.;kg;8.30489E-13;x;6.28265E-13;2.02224E-13
820;Plutonium-238;Air;low. pop.;Bq;8.43652E-09;x;6.3777E-09;2.05882E-09
821;Plutonium-alpha;Air;low. pop.;Bq;1.93398E-08;x;1.46202E-08;4.71952E-09
822;Polonium-210;Air;;Bq;7.5998E-10;x;5.64236E-10;1.95743E-10
823;Polonium-210;Air;high. pop.;Bq;0.409134763;x;0.405707889;0.003426874
824;Polonium-210;Air;low. pop.;Bq;0.553526184;x;0.422353987;0.131172197
825;Polonium-210;Eau;groundwater;Bq;0.000831388;x;0.000598736;0.000232652
826;Polonium-210;Eau;ocean;Bq;0.985280476;x;0.70923885;0.276041626
827;Polonium-210;Eau;river;Bq;0.140728368;x;0.108857762;0.031870605
828;Polychlorinated biphenyls;Air;;kg;6.26857E-09;x;5.3791E-09;8.89472E-10
829;Polychlorinated biphenyls;Air;high. pop.;kg;1.7337E-14;x;1.43338E-14;3.00324E-15
830;Potassium;Air;high. pop.;kg;2.36602E-05;x;2.06939E-05;2.96632E-06
831;Potassium;Air;low. pop.;kg;2.61796E-07;x;2.19371E-07;4.24246E-08
832;Potassium;Sol;agricultural;kg;5.36755E-06;x;4.47791E-06;8.8964E-07
833;Potassium;Sol;industrial;kg;0.000195292;x;0.000136236;5.90565E-05
834;Potassium-40;Air;;Bq;1.02299E-10;x;7.59506E-11;2.63482E-11
835;Potassium-40;Air;high. pop.;Bq;0.064981539;x;0.064437297;0.000544242
836;Potassium-40;Air;low. pop.;Bq;0.069527345;x;0.053348325;0.01617902
837;Potassium-40;Eau;groundwater;Bq;6.60362E-05;x;4.75572E-05;1.8479E-05
838;Potassium-40;Eau;ocean;Bq;0.078036447;x;0.056173299;0.021863148
839;Potassium-40;Eau;river;Bq;0.176657327;x;0.136649807;0.04000752
840;Potassium chloride;Brut;in ground;kg;1.78547E-05;x;1.27804E-05;5.07433E-06
841;Potassium, ion;Eau;groundwater;kg;0.000160373;x;0.000123743;3.66301E-05
842;Potassium, ion;Eau;ocean;kg;0.001619259;x;0.001183368;0.000435891
843;Potassium, ion;Eau;river;kg;0.003890292;x;0.002499933;0.001390358
844;Propanal;Air;;kg;1.14683E-16;x;9.57638E-17;1.89196E-17
845;Propanal;Air;high. pop.;kg;1.43109E-09;x;9.87867E-10;4.43219E-10
846;Propanal;Eau;river;kg;9.70432E-13;x;7.86501E-13;1.83931E-13
847;Propane;Air;;kg;2.30343E-09;x;1.92341E-09;3.8002E-10
848;Propane;Air;high. pop.;kg;0.001193167;x;0.000757599;0.000435568
849;Propane;Air;low. pop.;kg;7.578E-05;x;5.85993E-05;1.71807E-05
850;Propene;Air;;kg;2.71518E-12;x;2.26723E-12;4.47949E-13
851;Propene;Air;high. pop.;kg;6.02182E-05;x;3.92875E-05;2.09307E-05
852;Propene;Air;low. pop.;kg;7.00954E-07;x;5.55404E-07;1.4555E-07
853;Propene;Eau;river;kg;3.50601E-06;x;2.83412E-06;6.71889E-07
854;Propionic acid;Air;;kg;5.22775E-11;x;4.36529E-11;8.62457E-12
855;Propionic acid;Air;high. pop.;kg;2.34366E-07;x;2.03427E-07;3.09381E-08
856;Propionic acid;Eau;river;kg;3.75313E-12;x;2.51491E-12;1.23822E-12
857;Propylamine;Air;high. pop.;kg;1.61767E-13;x;1.31105E-13;3.06626E-14
858;Propylamine;Eau;river;kg;3.88241E-13;x;3.14652E-13;7.35892E-14
859;Propylene oxide;Air;high. pop.;kg;4.31381E-07;x;3.89799E-07;4.15825E-08
860;Propylene oxide;Eau;river;kg;1.03798E-06;x;9.37927E-07;1.00053E-07
861;Protactinium-234;Air;low. pop.;Bq;0.008512651;x;0.006368387;0.002144264
862;Protactinium-234;Eau;river;Bq;0.156920695;x;0.117392802;0.039527894
863;Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;Brut;in ground;kg;7.15657E-09;x;6.99484E-09;1.61734E-10
864;Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;Brut;in ground;kg;2.56551E-08;x;2.50753E-08;5.7979E-10
865;Radioactive species, alpha emitters;Eau;river;Bq;0.00193454;x;0.001392005;0.000542535
866;Radioactive species, Nuclides, unspecified;Eau;ocean;Bq;60.0569403;x;45.40157046;14.65536984
867;Radioactive species, Nuclides, unspecified;Eau;river;Bq;0.178685575;x;0.132352565;0.046333009
868;Radioactive species, other beta emitters;Air;high. pop.;Bq;0.499980083;x;0.190643473;0.30933661
869;Radioactive species, other beta emitters;Air;low. pop.;Bq;0.00034011;x;0.000258336;8.1774E-05
870;Radium-224;Eau;ocean;Bq;19.19493711;x;14.02378557;5.171151541
871;Radium-224;Eau;river;Bq;43.62734301;x;27.71490629;15.91243672
872;Radium-226;Air;;Bq;1.07345E-10;x;7.96972E-11;2.76477E-11
873;Radium-226;Air;high. pop.;Bq;0.057761778;x;0.057277991;0.000483787
874;Radium-226;Air;low. pop.;Bq;0.35652455;x;0.267793698;0.088730852
875;Radium-226;Eau;;Bq;0.000396181;x;0.000330819;6.53619E-05
876;Radium-226;Eau;groundwater;Bq;0.000612852;x;0.000441358;0.000171494
877;Radium-226;Eau;ocean;Bq;31.43750866;x;22.96005929;8.477449377
878;Radium-226;Eau;river;Bq;167.4934898;x;117.4283193;50.06517049
879;Radium-228;Air;;Bq;3.18058E-11;x;2.36138E-11;8.19202E-12
880;Radium-228;Air;high. pop.;Bq;0.3128775;x;0.310258183;0.002619317
881;Radium-228;Air;low. pop.;Bq;0.026271914;x;0.020135264;0.00613665
882;Radium-228;Eau;;Bq;0.000557489;x;0.000465515;9.19733E-05
883;Radium-228;Eau;ocean;Bq;38.38861463;x;28.04642309;10.34219154
884;Radium-228;Eau;river;Bq;87.2524212;x;55.42866317;31.82375803
885;Radon-220;Air;;Bq;2.23253E-09;x;1.65752E-09;5.75016E-10
886;Radon-220;Air;high. pop.;Bq;0.004813961;x;0.00477344;4.05206E-05
887;Radon-220;Air;low. pop.;Bq;3.224444477;x;2.484091199;0.740353279
888;Radon-222;Air;;Bq;1.25389E-09;x;9.30935E-10;3.22956E-10
889;Radon-222;Air;high. pop.;Bq;0.004813723;x;0.004773274;4.04492E-05
890;Radon-222;Air;low. pop.;Bq;26916.53833;x;20066.69499;6849.843344
891;Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;Brut;in ground;kg;7.07517E-09;x;6.92241E-09;1.52755E-10
892;Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;Brut;in ground;kg;2.21607E-08;x;2.16823E-08;4.78444E-10
893;Rhenium;Brut;in ground;kg;3.67308E-08;x;3.645E-08;2.80816E-10
894;Rubidium;Eau;ocean;kg;3.83886E-06;x;2.80464E-06;1.03422E-06
895;Rubidium;Eau;river;kg;8.72524E-06;x;5.54287E-06;3.18238E-06
896;Ruthenium-103;Air;low. pop.;Bq;1.64437E-08;x;7.69339E-09;8.75028E-09
897;Ruthenium-103;Eau;river;Bq;1.59764E-05;x;7.47477E-06;8.50165E-06
898;Sand;Brut;in ground;kg;2.11279E-05;x;1.91221E-05;2.00584E-06
899;Scandium;Air;high. pop.;kg;6.06476E-09;x;6.01398E-09;5.07801E-11
900;Scandium;Air;low. pop.;kg;6.71003E-10;x;5.40868E-10;1.30135E-10
901;Scandium;Eau;groundwater;kg;9.43504E-08;x;7.24672E-08;2.18832E-08
902;Scandium;Eau;river;kg;1.00922E-07;x;8.63923E-08;1.45293E-08
903;Selenium;Air;;kg;6.51184E-08;x;7.25826E-10;6.43926E-08
904;Selenium;Air;high. pop.;kg;4.82999E-07;x;3.81333E-07;1.01666E-07
905;Selenium;Air;low. pop.;kg;2.55377E-07;x;1.93687E-07;6.169E-08
906;Selenium;Air;stratosphere + troposphere;kg;9.15563E-15;x;8.82753E-15;3.28109E-16
907;Selenium;Eau;;kg;6.65027E-13;x;5.55313E-13;1.09714E-13
908;Selenium;Eau;groundwater;kg;1.99434E-07;x;1.535E-07;4.59337E-08
909;Selenium;Eau;ocean;kg;1.19429E-07;x;8.77415E-08;3.16877E-08
910;Selenium;Eau;river;kg;2.4338E-07;x;1.7596E-07;6.74198E-08
911;Shale;Brut;in ground;kg;1.90316E-06;x;1.82406E-06;7.90971E-08
912;Silicon;Air;;kg;4.92635E-14;x;3.57604E-14;1.35032E-14
913;Silicon;Air;high. pop.;kg;7.67848E-05;x;7.59483E-05;8.36446E-07
914;Silicon;Air;low. pop.;kg;5.00645E-06;x;4.44386E-06;5.6259E-07
915;Silicon;Eau;groundwater;kg;0.000127833;x;9.85921E-05;2.92405E-05
916;Silicon;Eau;ocean;kg;1.20823E-07;x;8.29638E-08;3.78592E-08
917;Silicon;Eau;river;kg;0.000508899;x;0.000496535;1.23643E-05
918;Silicon;Sol;agricultural;kg;1.12532E-05;x;9.85166E-06;1.40151E-06
919;Silicon;Sol;industrial;kg;5.57977E-05;x;3.89249E-05;1.68728E-05
920;Silicon tetrafluoride;Air;low. pop.;kg;1.71023E-09;x;1.23164E-09;4.78589E-10
921;Silver;Air;high. pop.;kg;2.84045E-10;x;2.12365E-10;7.16807E-11
922;Silver;Air;low. pop.;kg;1.12174E-12;x;9.20645E-13;2.01097E-13
923;Silver-110;Air;low. pop.;Bq;1.62969E-07;x;7.62473E-08;8.6722E-08
924;Silver-110;Eau;river;Bq;0.113861054;x;0.071077279;0.042783775
925;Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In, in ground;Brut;in ground;kg;3.88228E-08;x;3.19787E-08;6.84404E-09
926;Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore, in ground;Brut;in ground;kg;2.7713E-08;x;2.28266E-08;4.88639E-09
927;Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground;Brut;in ground;kg;2.55708E-09;x;2.10633E-09;4.50748E-10
928;Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground;Brut;in ground;kg;5.84012E-09;x;4.81065E-09;1.02947E-09
929;Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore, in ground;Brut;in ground;kg;5.72424E-09;x;4.71519E-09;1.00904E-09
930;Silver, Ag 9.7E-4%, Au 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore, in ground;Brut;in ground;kg;3.7772E-09;x;3.11138E-09;6.65822E-10
931;Silver, ion;Eau;;kg;6.27301E-10;x;5.23812E-10;1.03489E-10
932;Silver, ion;Eau;groundwater;kg;5.93006E-09;x;4.70344E-09;1.22662E-09
933;Silver, ion;Eau;ocean;kg;2.30328E-07;x;1.68274E-07;6.20536E-08
934;Silver, ion;Eau;river;kg;8.28703E-07;x;5.01732E-07;3.26971E-07
935;Sodium;Air;;kg;2.30822E-10;x;1.6284E-10;6.7982E-11
936;Sodium;Air;high. pop.;kg;2.93431E-05;x;2.32704E-05;6.07274E-06
937;Sodium;Air;low. pop.;kg;1.35128E-07;x;1.10983E-07;2.41453E-08
938;Sodium;Sol;;kg;1.79396E-06;x;5.30984E-07;1.26298E-06
939;Sodium;Sol;industrial;kg;0.001115978;x;0.00077851;0.000337467
940;Sodium-24;Eau;river;Bq;0.000572881;x;0.000268029;0.000304853
941;Sodium chlorate;Air;high. pop.;kg;1.90758E-08;x;1.37159E-08;5.35988E-09
942;Sodium chloride;Brut;in ground;kg;0.016932026;x;0.012257231;0.004674794
943;Sodium dichromate;Air;high. pop.;kg;9.29481E-09;x;6.27272E-09;3.02209E-09
944;Sodium formate;Air;high. pop.;kg;6.90917E-10;x;6.60407E-10;3.05098E-11
945;Sodium formate;Eau;river;kg;1.65991E-09;x;1.58661E-09;7.3298E-11
946;Sodium hydroxide;Air;high. pop.;kg;4.77898E-09;x;3.95058E-09;8.28404E-10
947;Sodium nitrate;Brut;in ground;kg;1.47813E-11;x;1.37241E-11;1.05716E-12
948;Sodium sulphate;Brut;in ground;kg;0.000464566;x;0.000333494;0.000131072
949;Sodium, ion;Eau;;kg;0.00042035;x;0.00013398;0.00028637
950;Sodium, ion;Eau;groundwater;kg;0.000368457;x;0.000285506;8.29508E-05
951;Sodium, ion;Eau;ocean;kg;0.117547798;x;0.085889121;0.031658677
952;Sodium, ion;Eau;river;kg;0.266400368;x;0.169371982;0.097028386
953;Solids, inorganic;Eau;groundwater;kg;0.002836329;x;0.002174969;0.00066136
954;Solids, inorganic;Eau;river;kg;0.000232552;x;0.000176008;5.65435E-05
955;Solved solids;Eau;;kg;1.33006E-05;x;1.11064E-05;2.19423E-06
956;Solved solids;Eau;groundwater;kg;0.000146123;x;0.000122953;2.31693E-05
957;Solved solids;Eau;river;kg;0.000214011;x;0.000187663;2.63482E-05
958;Stibnite;Brut;in ground;kg;3.23952E-11;x;1.23524E-11;2.00428E-11
959;Strontium;Air;;kg;3.79227E-16;x;2.81553E-16;9.76742E-17
960;Strontium;Air;high. pop.;kg;9.14575E-07;x;9.06911E-07;7.66432E-09
961;Strontium;Air;low. pop.;kg;3.08673E-07;x;2.37974E-07;7.06991E-08
962;Strontium;Eau;;kg;1.63191E-08;x;1.36269E-08;2.69226E-09
963;Strontium;Eau;groundwater;kg;9.94338E-06;x;8.02131E-06;1.92207E-06
964;Strontium;Eau;ocean;kg;0.00069656;x;0.000508926;0.000187634
965;Strontium;Eau;river;kg;0.001579197;x;0.001003133;0.000576065
966;Strontium;Sol;agricultural;kg;5.82401E-08;x;3.67863E-08;2.14538E-08
967;Strontium;Sol;industrial;kg;5.57977E-06;x;3.89249E-06;1.68728E-06
968;Strontium-89;Eau;river;Bq;0.002234859;x;0.001369011;0.000865848
969;Strontium-90;Eau;ocean;Bq;1.279780333;x;0.967476733;0.3123036
970;Strontium-90;Eau;river;Bq;79.16114897;x;60.43899488;18.7221541
971;Styrene;Air;;kg;7.54751E-18;x;6.30238E-18;1.24513E-18
972;Styrene;Air;high. pop.;kg;2.72867E-08;x;1.91125E-08;8.17417E-09
973;Styrene;Air;low. pop.;kg;2.10638E-10;x;1.61381E-10;4.92576E-11
974;Sulfate;Air;;kg;7.71908E-09;x;5.57994E-09;2.13913E-09
975;Sulfate;Air;high. pop.;kg;5.66636E-05;x;4.13077E-05;1.53558E-05
976;Sulfate;Air;low. pop.;kg;6.40248E-07;x;4.7897E-07;1.61277E-07
977;Sulfate;Eau;;kg;7.92683E-07;x;5.76149E-07;2.16535E-07
978;Sulfate;Eau;groundwater;kg;0.010007811;x;0.007905932;0.002101878
979;Sulfate;Eau;ocean;kg;0.002156359;x;0.001574885;0.000581474
980;Sulfate;Eau;river;kg;0.005782863;x;0.004710776;0.001072087
981;Sulfide;Eau;ocean;kg;8.18641E-07;x;6.01571E-07;2.1707E-07
982;Sulfide;Eau;river;kg;7.20278E-07;x;4.22831E-07;2.97446E-07
983;Sulfite;Eau;river;kg;3.69703E-06;x;2.83695E-06;8.60081E-07
984;Sulfur;Brut;in ground;kg;9.30206E-06;x;8.24428E-06;1.05778E-06
985;Sulfur;Eau;;kg;7.93323E-10;x;6.6244E-10;1.30882E-10
986;Sulfur;Eau;ocean;kg;5.4024E-06;x;3.94958E-06;1.45282E-06
987;Sulfur;Eau;river;kg;0.000205446;x;0.000148804;5.66416E-05
988;Sulfur;Sol;agricultural;kg;2.53094E-06;x;2.35483E-06;1.76112E-07
989;Sulfur;Sol;industrial;kg;0.000334796;x;0.000233557;0.000101239
990;Sulfur dioxide;Air;;kg;0.001240151;x;0.000451735;0.000788416
991;Sulfur dioxide;Air;high. pop.;kg;0.029252025;x;0.023846303;0.005405722
992;Sulfur dioxide;Air;low. pop.;kg;0.071698442;x;0.056315825;0.015382617
993;Sulfur dioxide;Air;stratosphere + troposphere;kg;9.15563E-10;x;8.82753E-10;3.28109E-11
994;Sulfur hexafluoride;Air;;kg;4.68547E-07;x;3.9647E-07;7.20767E-08
995;Sulfur hexafluoride;Air;low. pop.;kg;3.70598E-05;x;3.70598E-05;3.24506E-11
996;Sulfur trioxide;Air;high. pop.;kg;1.04422E-10;x;7.42554E-11;3.01663E-11
997;Sulfuric acid;Air;high. pop.;kg;1.00249E-09;x;8.28518E-10;1.7397E-10
998;Sulfuric acid;Air;low. pop.;kg;1.74927E-12;x;1.30834E-12;4.40933E-13
999;Sulfuric acid;Sol;agricultural;kg;6.17159E-13;x;5.1023E-13;1.06929E-13
1000;Suspended solids, unspecified;Eau;;kg;0.00010033;x;8.51272E-05;1.5203E-05
1001;Suspended solids, unspecified;Eau;ocean;kg;0.015238296;x;0.011164261;0.004074034
1002;Suspended solids, unspecified;Eau;river;kg;0.001107316;x;0.000736543;0.000370773
1003;t-Butyl methyl ether;Air;high. pop.;kg;0.000275741;x;0.000275741;4.80976E-10
1004;t-Butyl methyl ether;Eau;ocean;kg;2.52472E-06;x;1.85486E-06;6.69859E-07
1005;t-Butyl methyl ether;Eau;river;kg;4.22972E-06;x;4.22971E-06;8.90119E-12
1006;t-Butylamine;Air;high. pop.;kg;5.60358E-13;x;2.95928E-13;2.6443E-13
1007;t-Butylamine;Eau;river;kg;1.34489E-12;x;7.10236E-13;6.34657E-13
1008;Talc;Brut;in ground;kg;1.45153E-05;x;1.43053E-05;2.10021E-07
1009;Tantalum;Brut;in ground;kg;3.04208E-08;x;2.50758E-08;5.34493E-09
1010;Tebutam;Sol;agricultural;kg;1.45495E-10;x;7.13628E-11;7.41324E-11
1011;Technetium-99m;Eau;river;Bq;0.00174866;x;0.000820828;0.000927831
1012;Teflubenzuron;Sol;agricultural;kg;1.98718E-11;x;1.71373E-11;2.73454E-12
1013;Tellurium;Brut;in ground;kg;4.15691E-09;x;3.42394E-09;7.32969E-10
1014;Tellurium-123m;Eau;river;Bq;0.001846207;x;0.001402742;0.000443465
1015;Tellurium-132;Eau;river;Bq;4.384E-06;x;2.05112E-06;2.33288E-06
1016;Terpenes;Air;low. pop.;kg;1.1364E-08;x;8.0761E-09;3.28789E-09
1017;Thallium;Air;;kg;1.26039E-09;x;8.1985E-10;4.40542E-10
1018;Thallium;Air;high. pop.;kg;7.61222E-09;x;7.54677E-09;6.54567E-11
1019;Thallium;Air;low. pop.;kg;1.28847E-10;x;1.06368E-10;2.24789E-11
1020;Thallium;Eau;;kg;7.1125E-13;x;5.93909E-13;1.17341E-13
1021;Thallium;Eau;groundwater;kg;6.23523E-10;x;5.12451E-10;1.11071E-10
1022;Thallium;Eau;river;kg;7.06068E-09;x;5.42159E-09;1.63909E-09
1023;Thiram;Sol;agricultural;kg;5.17374E-11;x;3.67686E-11;1.49688E-11
1024;Thorium;Air;high. pop.;kg;9.14544E-09;x;9.06889E-09;7.65495E-11
1025;Thorium;Air;low. pop.;kg;4.8113E-10;x;3.98825E-10;8.2305E-11
1026;Thorium-228;Air;;Bq;1.71263E-11;x;1.27152E-11;4.41111E-12
1027;Thorium-228;Air;high. pop.;Bq;0.026473464;x;0.026251731;0.000221732
1028;Thorium-228;Air;low. pop.;Bq;0.014151029;x;0.010845288;0.00330574
1029;Thorium-228;Eau;groundwater;Bq;6.69858E-06;x;4.82413E-06;1.87445E-06
1030;Thorium-228;Eau;ocean;Bq;76.78512423;x;56.09873341;20.68639082
1031;Thorium-228;Eau;river;Bq;174.5059578;x;110.8573263;63.64863148
1032;Thorium-230;Air;low. pop.;Bq;0.034565424;x;0.025770195;0.00879523
1033;Thorium-230;Eau;river;Bq;21.41065337;x;16.01753528;5.393118098
1034;Thorium-232;Air;;Bq;2.6913E-11;x;1.99813E-11;6.93171E-12
1035;Thorium-232;Air;high. pop.;Bq;0.016846807;x;0.016705708;0.000141099
1036;Thorium-232;Air;low. pop.;Bq;0.022252728;x;0.017052799;0.005199929
1037;Thorium-232;Eau;river;Bq;0.032935779;x;0.025476811;0.007458969
1038;Thorium-234;Air;low. pop.;Bq;0.008514402;x;0.006369692;0.00214471
1039;Thorium-234;Eau;river;Bq;0.156938015;x;0.117405659;0.039532355
1040;Tin;Brut;in ground;kg;2.25218E-06;x;1.9131E-06;3.39073E-07
1041;Tin;Air;;kg;9.73261E-09;x;7.65918E-09;2.07344E-09
1042;Tin;Air;high. pop.;kg;3.82418E-09;x;3.58338E-09;2.40806E-10
1043;Tin;Air;low. pop.;kg;1.63E-06;x;1.61405E-06;1.59492E-08
1044;Tin;Sol;agricultural;kg;2.09378E-09;x;2.05975E-09;3.40345E-11
1045;Tin, ion;Eau;;kg;3.29243E-11;x;2.74926E-11;5.43171E-12
1046;Tin, ion;Eau;groundwater;kg;3.82542E-09;x;3.22669E-09;5.9873E-10
1047;Tin, ion;Eau;river;kg;3.35302E-08;x;3.11753E-08;2.35485E-09
1048;TiO2, 54% in ilmenite, 2.6% in crude ore, in ground;Brut;in ground;kg;0.001049772;x;0.000738004;0.000311768
1049;TiO2, 95% in rutile, 0.40% in crude ore, in ground;Brut;in ground;kg;8.93193E-10;x;5.76071E-10;3.17122E-10
1050;Titanium;Air;;kg;4.36856E-09;x;3.62097E-09;7.47592E-10
1051;Titanium;Air;high. pop.;kg;1.83361E-06;x;1.8131E-06;2.05102E-08
1052;Titanium;Air;low. pop.;kg;7.41065E-08;x;6.14288E-08;1.26777E-08
1053;Titanium;Sol;agricultural;kg;1.35909E-07;x;1.13382E-07;2.25268E-08
1054;Titanium, ion;Eau;;kg;5.16937E-11;x;4.31656E-11;8.52809E-12
1055;Titanium, ion;Eau;groundwater;kg;7.64623E-08;x;5.94289E-08;1.70334E-08
1056;Titanium, ion;Eau;ocean;kg;1.84002E-08;x;1.25593E-08;5.84096E-09
1057;Titanium, ion;Eau;river;kg;3.07431E-07;x;2.64964E-07;4.2467E-08
1058;TOC, Total Organic Carbon;Eau;;kg;3.50111E-05;x;3.32879E-05;1.7232E-06
1059;TOC, Total Organic Carbon;Eau;ocean;kg;0.013940202;x;0.009875091;0.004065111
1060;TOC, Total Organic Carbon;Eau;river;kg;0.062931989;x;0.045345322;0.017586667
1061;Toluene;Air;;kg;7.62667E-05;x;2.45915E-07;7.60208E-05
1062;Toluene;Air;high. pop.;kg;0.000451729;x;0.000387697;6.40323E-05
1063;Toluene;Air;low. pop.;kg;3.58059E-06;x;2.57478E-06;1.00581E-06
1064;Toluene;Eau;;kg;4.74479E-10;x;3.96201E-10;7.82783E-11
1065;Toluene;Eau;ocean;kg;5.8588E-05;x;4.28317E-05;1.57563E-05
1066;Toluene;Eau;river;kg;0.000100316;x;6.32312E-05;3.70851E-05
1067;Toluene, 2-chloro-;Air;high. pop.;kg;3.94056E-12;x;2.7754E-12;1.16516E-12
1068;Toluene, 2-chloro-;Eau;river;kg;8.12677E-12;x;5.75341E-12;2.37337E-12
1069;Transformation, from arable;Brut;land;m2;5.83153E-06;x;5.22742E-06;6.04117E-07
1070;Transformation, from arable, non-irrigated;Brut;land;m2;0.000474376;x;0.000232689;0.000241687
1071;Transformation, from arable, non-irrigated, fallow;Brut;land;m2;1.30264E-06;x;1.24963E-06;5.30132E-08
1072;Transformation, from dump site, inert material landfill;Brut;land;m2;2.19456E-05;x;1.882E-05;3.1256E-06
1073;Transformation, from dump site, residual material landfill;Brut;land;m2;8.85472E-05;x;8.62875E-05;2.25971E-06
1074;Transformation, from dump site, sanitary landfill;Brut;land;m2;5.162E-07;x;3.88363E-07;1.27837E-07
1075;Transformation, from dump site, slag compartment;Brut;land;m2;7.68889E-08;x;5.32857E-08;2.36032E-08
1076;Transformation, from forest;Brut;land;m2;0.024165605;x;0.016889786;0.007275818
1077;Transformation, from forest, extensive;Brut;land;m2;0.000844726;x;0.000736817;0.000107909
1078;Transformation, from forest, intensive, clear-cutting;Brut;land;m2;1.25431E-05;x;8.91407E-06;3.62899E-06
1079;Transformation, from industrial area;Brut;land;m2;1.33112E-05;x;9.64963E-06;3.66156E-06
1080;Transformation, from industrial area, benthos;Brut;land;m2;1.3201E-08;x;1.15309E-08;1.6701E-09
1081;Transformation, from industrial area, built up;Brut;land;m2;8.07645E-08;x;5.81641E-08;2.26004E-08
1082;Transformation, from industrial area, vegetation;Brut;land;m2;1.37773E-07;x;9.92199E-08;3.8553E-08
1083;Transformation, from mineral extraction site;Brut;land;m2;5.94425E-05;x;4.69265E-05;1.2516E-05
1084;Transformation, from pasture and meadow;Brut;land;m2;0.000223761;x;0.000208303;1.54573E-05
1085;Transformation, from pasture and meadow, intensive;Brut;land;m2;3.8711E-07;x;1.89872E-07;1.97238E-07
1086;Transformation, from sea and ocean;Brut;land;m2;0.006759411;x;0.004952447;0.001806964
1087;Transformation, from shrub land, sclerophyllous;Brut;land;m2;0.000143285;x;0.000134825;8.46016E-06
1088;Transformation, from tropical rain forest;Brut;land;m2;1.25431E-05;x;8.91407E-06;3.62899E-06
1089;Transformation, from unknown;Brut;land;m2;0.001136978;x;0.000788468;0.00034851
1090;Transformation, to arable;Brut;land;m2;6.32593E-05;x;5.17717E-05;1.14876E-05
1091;Transformation, to arable, non-irrigated;Brut;land;m2;0.000474776;x;0.000232888;0.000241888
1092;Transformation, to arable, non-irrigated, fallow;Brut;land;m2;1.70248E-06;x;1.57424E-06;1.28239E-07
1093;Transformation, to dump site;Brut;land;m2;6.77574E-05;x;6.04264E-05;7.33103E-06
1094;Transformation, to dump site, benthos;Brut;land;m2;0.006756853;x;0.00495067;0.001806183
1095;Transformation, to dump site, inert material landfill;Brut;land;m2;2.19456E-05;x;1.882E-05;3.1256E-06
