"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
136384,3.684986,48.729447,750341,6848121,NA,"51"
136407,3.454483,48.120437,733777,6780305,8,"89"
136438,5.98508,47.798942,923376,6748707,NA,"70"
136453,2.959714,49.436375,697036,6926527,8,"60"
136460,2.975606,48.501658,698157,6822579,NA,"77"
136461,0.413249,46.076398,500077,6556433,NA,"86"
136471,4.319732,46.129381,801852,6559894,NA,"42"
136486,2.45217,44.239727,656205,6349321,NA,"12"
136531,6.31379,47.19378,950785,6682519,NA,"25"
136537,2.193075,47.74797,639494,6739129,NA,"45"
136597,0.212144,43.265957,473523,6244952,NA,"65"
136603,-0.149723,47.649525,463564,6732598,NA,"72"
136606,6.076499,47.958102,929526,6766641,NA,"70"
136620,5.60512,46.40567,900054,6593026,NA,"39"
136623,4.874673,46.928417,842584,6649474,NA,"71"
136630,4.162572,49.945156,783475,6983764,8,"2"
136635,1.682979,45.856967,597771,6529643,8,"23"
136687,-0.599737,47.116946,427115,6674941,NA,"49"
136692,1.771718,47.242965,607050,6683441,NA,"41"
136740,6.87663,49.154366,982662,6902096,NA,"57"
136744,6.452488,47.278992,960863,6692425,NA,"25"
136779,5.600644,47.198173,896812,6680985,8,"39"
136811,6.542031,47.744149,965308,6744348,NA,"70"
136902,5.322524,47.421756,875036,6705154,NA,"21"
136917,4.380286,47.748122,803384,6739741,NA,"21"
136927,1.168282,44.629254,554679,6394126,NA,"46"
136929,4.303549,45.679684,801427,6509941,8,"42"
136931,2.958614,49.346543,696951,6916533,NA,"60"
136944,2.614885,46.812201,670594,6634945,NA,"18"
136977,2.983291,46.936665,698688,6648697,NA,"18"
137000,0.983778,46.012686,543971,6548075,8,"87"
137001,3.187357,48.212603,713876,6790467,NA,"89"
137024,2.29929,48.413479,648109,6813007,8,"75"
137055,3.177286,47.583119,713285,6720520,NA,"89"
137063,-1.202497,47.856323,385838,6759220,8,"35"
137103,4.893934,48.439742,840022,6817376,NA,"52"
137107,6.611234,47.939772,969495,6766296,NA,"88"
137183,3.591715,44.862199,746700,6418490,8,"43"
137199,5.987481,49.382628,916896,6924651,NA,"57"
137247,0.640143,45.432121,515466,6484368,NA,"24"
137268,3.336114,47.545882,725241,6716422,NA,"89"
137298,6.402487,48.361397,951906,6812417,NA,"88"
137381,1.74886,46.918989,604751,6647488,NA,"36"
137408,0.85213,48.961543,542699,6875849,NA,"27"
137433,3.036067,46.954352,702702,6650662,8,"18"
137451,3.144412,47.169553,710898,6674574,NA,"58"
137452,5.087173,49.028981,852578,6883227,NA,"55"
137454,-0.276492,48.06067,455950,6778629,NA,"72"
137460,-1.101849,43.429829,367824,6267799,NA,"64"
137498,1.098852,47.777464,557591,6743811,NA,"41"
137558,4.772319,46.408581,836094,6591576,NA,"71"
137570,4.002495,46.822011,776384,6636448,NA,"58"
137592,1.866942,45.426037,611357,6481571,NA,"19"
137612,5.289242,48.736366,868293,6851112,NA,"55"
137615,7.148946,48.837613,1004353,6867928,NA,"57"
137654,0.223817,48.970044,496746,6878228,8,"14"
137668,3.76884,46.839576,758553,6638199,NA,"58"
137675,0.762768,45.613882,525622,6504266,NA,"87"
137682,6.644274,49.000962,966517,6884246,8,"57"
137686,0.82786,46.046702,532015,6552171,8,"87"
137693,2.881497,47.261059,690998,6684735,NA,"18"
137694,1.689345,45.317194,597270,6469700,NA,"19"
137711,-0.293325,47.322375,451277,6696726,NA,"49"
137717,2.933519,44.813742,694703,6412935,NA,"15"
137779,6.213648,44.351053,956055,6366749,NA,"4"
137796,5.733798,46.798124,908425,6636919,NA,"39"
137806,1.4709,42.977975,575124,6210145,NA,"9"
137825,7.328973,48.74373,1018120,6858214,NA,"67"
137829,5.306421,46.179784,877851,6567238,NA,"1"
137864,6.005224,48.860371,920394,6866655,NA,"54"
137873,2.086568,47.711813,631467,6735199,NA,"45"
137879,2.93556,47.368734,695096,6696691,NA,"58"
137920,-1.375495,47.652859,371668,6737351,NA,"44"
137926,2.744561,46.631876,680417,6614878,8,"3"
137937,4.205748,46.581296,792286,6609934,8,"71"
137944,2.779325,44.490686,682412,6377073,8,"12"
137953,6.909887,48.747998,987322,6857081,NA,"57"
137972,2.400616,42.873682,650935,6197525,NA,"11"
138012,7.550985,49.036816,1032542,6891668,NA,"57"
138020,5.658201,46.422141,904068,6594990,8,"39"
138021,3.051125,46.108528,703908,6556728,NA,"3"
138036,2.457519,46.758496,658554,6629051,NA,"18"
138041,2.540449,48.417043,665956,6813272,NA,"77"
138049,5.34836,45.53044,883229,6495255,NA,"38"
138156,4.809316,47.7938,835410,6745464,NA,"21"
138185,5.600264,49.357787,888880,6920894,8,"55"
138220,1.612722,47.27806,595093,6687538,NA,"41"
138223,4.046356,44.838108,782647,6416187,NA,"7"
138247,2.456323,46.218685,658050,6569104,NA,"23"
138276,2.806406,44.724408,684629,6403029,NA,"12"
138300,1.401261,48.787346,582506,6855529,NA,"28"
138330,0.656538,44.892512,514969,6424427,NA,"24"
138356,6.774852,46.059578,991678,6558265,NA,"74"
138362,4.983137,48.599684,846171,6835312,8,"52"
138394,4.466763,47.908515,809532,6757676,NA,"21"
138406,3.217342,46.791157,716538,6632559,NA,"58"
138408,3.983505,46.99866,774692,6656048,NA,"58"
138440,2.665763,46.560151,674355,6606935,NA,"3"
138468,0.351221,47.785119,501651,6746274,NA,"72"
138470,0.469919,46.689315,506635,6624323,NA,"86"
138500,5.058182,45.879955,859577,6533424,NA,"1"
138505,6.524987,48.879209,958402,6870324,NA,"57"
138547,0.794585,48.981882,538550,6878226,NA,"27"
138585,2.40583,47.280313,655045,6687036,NA,"18"
138586,3.207703,47.816755,715503,6746483,NA,"89"
138669,1.891851,48.682336,618381,6843237,8,"75"
138679,4.109442,50.017776,779545,6991793,NA,"59"
138683,4.145718,44.782543,790588,6410125,NA,"7"
138689,6.884969,48.938018,984453,6878094,NA,"57"
138739,6.86359,47.443793,991011,6712149,NA,"25"
138742,1.077724,47.543351,555376,6717847,NA,"41"
138755,4.142436,50.16096,781681,7007768,8,"59"
138769,6.407739,46.343696,961965,6588497,NA,"74"
138780,2.047585,45.084817,625025,6443492,NA,"19"
138792,4.60654,46.177997,823883,6565702,NA,"69"
138810,3.173033,47.313286,713031,6690544,NA,"58"
138820,6.082877,48.047931,929612,6776634,NA,"88"
138856,-0.984536,43.109735,375520,6231774,NA,"64"
138860,4.582905,48.122253,817731,6781590,NA,"10"
138898,3.971983,47.484683,773152,6710020,NA,"89"
138906,5.132475,46.832405,862481,6639312,NA,"71"
138979,0.842599,45.507002,531517,6492228,NA,"24"
138989,6.012407,49.345893,918861,6920636,NA,"57"
139036,6.68682,48.531323,972064,6832230,NA,"54"
139055,1.630545,45.928619,593841,6537668,8,"23"
139063,2.222911,46.272667,640117,6575249,NA,"23"
139065,4.487708,46.450327,814148,6595760,NA,"71"
139121,5.262903,44.884581,878617,6423361,NA,"26"
139124,3.415445,47.527182,731219,6714373,NA,"89"
139132,6.614565,48.641987,966172,6844273,NA,"54"
139142,3.965803,44.677392,776500,6398256,NA,"7"
139227,5.783383,45.932116,915594,6540937,NA,"1"
139231,1.609058,47.547901,595344,6717514,NA,"41"
139235,2.757865,48.340808,682017,6804727,8,"77"
139263,-0.453404,48.866211,446698,6868648,NA,"61"
139279,2.123151,45.246909,631170,6461424,NA,"19"
139313,4.307644,47.947298,797575,6761776,NA,"21"
139346,7.65454,48.978211,1040485,6885603,8,"67"
139351,-0.613587,43.534236,407861,6277460,NA,"64"
139358,1.794284,50.226931,613823,7015181,NA,"80"
139389,5.239137,47.351868,868972,6697212,NA,"21"
139431,-1.524576,47.50392,359547,6721462,8,"44"
139498,4.503089,48.141747,811752,6783640,NA,"10"
139510,2.147825,45.480852,633386,6487382,NA,"19"
139518,4.882802,49.32119,836862,6915344,NA,"8"
139522,5.024347,48.34689,849929,6807298,NA,"52"
139561,6.11353,48.100961,931662,6782612,NA,"88"
139610,-0.257633,44.406905,440616,6373092,NA,"33"
139632,2.5823,45.408769,667285,6479104,NA,"15"
139682,5.36524,46.772464,880415,6633163,NA,"71"
139768,2.947236,46.073147,695881,6552799,8,"63"
139872,6.052284,47.994884,927562,6770655,NA,"70"
139888,-0.565118,43.553538,411873,6279425,NA,"64"
139897,3.540102,47.166105,740873,6674321,NA,"58"
139904,2.725823,47.657461,679379,6728800,NA,"45"
139918,-0.160149,45.039069,451182,6442938,NA,"33"
139921,2.461478,48.467361,660151,6818902,8,"75"
139933,-3.223078,47.723367,233906,6754461,NA,"56"
139957,5.671674,48.762226,896307,6854869,NA,"55"
139976,5.274535,49.4381,864964,6929095,NA,"55"
139979,1.702033,48.663499,604374,6841356,NA,"75"
140001,-1.283816,47.871829,379859,6761267,8,"35"
140032,2.747267,43.537801,679524,6271204,NA,"34"
140042,3.991259,48.959307,772546,6873917,NA,"51"
140045,3.29561,46.772533,722516,6630510,8,"58"
140049,6.800718,47.644431,985206,6734183,NA,"90"
140056,3.095206,47.421771,707137,6702585,NA,"58"
140126,-0.100532,43.097517,447404,6227187,NA,"65"
140156,5.696993,47.072475,904579,6667276,8,"39"
140196,2.161827,49.132396,638786,6893036,NA,"75"
140229,5.832249,48.721625,908265,6850769,8,"54"
140373,5.608291,49.051824,890587,6886899,NA,"55"
140437,0.109821,44.001213,468206,6326911,NA,"47"
140447,3.339034,49.110354,724714,6890313,NA,"2"
140469,2.137094,48.449279,636151,6817105,NA,"75"
140491,3.098782,49.525408,707114,6936437,NA,"60"
140493,2.531478,45.48084,663357,6487130,NA,"63"
140513,3.276827,45.692991,721503,6510619,NA,"63"
140536,6.629375,48.821485,966345,6864259,NA,"57"
140538,2.298567,49.402045,649032,6922933,NA,"60"
140550,4.147808,45.628317,789388,6504049,NA,"42"
140562,2.521315,42.424535,660504,6147501,NA,"66"
140595,3.821774,46.856895,762567,6640163,NA,"58"
140603,6.607011,47.907659,969343,6762717,NA,"70"
140629,4.899209,46.891864,844548,6645460,NA,"71"
140639,2.623274,43.448335,669451,6261300,NA,"81"
140650,2.451258,43.790198,655785,6299375,NA,"81"
140672,1.839442,45.641838,609559,6505565,NA,"19"
140674,5.304091,48.520108,870086,6827112,NA,"55"
140678,-3.589781,48.372578,212519,6828582,NA,"29"
140712,4.967593,47.754345,847366,6741365,NA,"52"
140746,6.316176,48.292327,945841,6804475,8,"88"
140773,2.876309,49.364914,690972,6918583,NA,"60"
140774,2.80873,47.998918,685694,6766721,NA,"45"
140795,4.930789,44.820875,852575,6415591,8,"26"
140797,-1.358902,47.797447,373798,6753322,NA,"35"
140803,3.90349,47.863455,767513,6752038,NA,"89"
140807,2.431081,46.614568,656421,6613081,NA,"18"
140811,5.808256,48.362401,907921,6810798,NA,"88"
140834,2.111846,48.035625,633767,6771155,NA,"45"
140847,2.402948,44.94125,652863,6427273,NA,"15"
140852,3.597374,48.478676,744108,6820191,8,"10"
140864,5.900237,47.729545,917312,6740765,NA,"70"
140866,6.886998,47.406835,992975,6708135,8,"25"
140883,7.456117,47.52726,1035080,6723758,NA,"68"
140886,3.043336,49.507772,703099,6934471,8,"60"
140900,4.172739,44.836079,792637,6416102,NA,"7"
140904,7.213426,48.943039,1008454,6879885,8,"67"
140960,2.379783,47.766038,653500,6741010,NA,"45"
140968,4.827604,46.518999,840056,6603932,NA,"71"
140979,2.571806,48.952577,668599,6872798,NA,"75"
140985,2.058413,42.927227,623018,6203752,NA,"11"
141074,5.406933,46.123078,885793,6561175,NA,"1"
141131,4.915108,46.675478,846341,6621464,NA,"71"
141189,-0.798797,47.363779,413357,6703034,NA,"49"
141193,5.747515,46.185355,911838,6568945,NA,"1"
141200,4.925127,47.431317,845060,6705410,NA,"21"
141210,0.215587,46.504873,486487,6604506,NA,"86"
141216,5.784588,48.003076,907577,6770827,NA,"52"
141250,0.949585,47.361962,545217,6697946,8,"37"
141324,6.289087,47.933103,945496,6764505,NA,"70"
141354,0.193574,45.082469,479187,6446703,NA,"24"
141359,2.903422,49.328848,692937,6914568,NA,"60"
141374,1.75082,46.739064,604584,6627505,NA,"36"
141384,3.360258,47.419731,727121,6702416,NA,"58"
141471,7.369799,47.458939,1029015,6715817,NA,"68"
141487,6.097822,47.128978,934729,6674663,NA,"25"
141493,6.839487,47.787073,987343,6750153,8,"90"
141497,2.151157,44.491412,632465,6377492,8,"12"
141502,2.855427,47.297156,689034,6688748,NA,"18"
141504,4.948845,48.456526,844036,6819340,NA,"52"
141539,3.355115,47.149895,726868,6672441,NA,"58"
141573,3.883246,44.42672,770269,6370336,NA,"48"
141591,3.188879,46.64742,714405,6616590,8,"3"
141605,3.197455,47.187165,714911,6676539,NA,"58"
141610,2.556549,45.354849,665237,6473127,NA,"15"
141621,2.20005,45.049124,636980,6439395,NA,"15"
141626,3.881038,48.924824,764518,6869987,8,"51"
141654,2.945688,43.608775,695573,6279061,NA,"34"
141695,5.014859,47.105259,852746,6669372,NA,"21"
141758,-3.32059,48.385818,232505,6828421,NA,"22"
141765,2.168007,47.244226,637026,6683190,NA,"18"
141843,-0.065007,47.543323,469461,6720558,NA,"49"
141853,4.904701,47.557766,843182,6719416,NA,"21"
141858,4.278904,47.893798,795526,6755797,8,"21"
141884,1.77829,46.61324,606465,6613500,NA,"36"
141952,0.477917,43.414699,495630,6260752,NA,"32"
141969,5.204196,48.180697,863765,6789191,NA,"52"
141996,2.426785,44.005973,653989,6323365,NA,"81"
142000,3.706814,46.462411,754201,6596269,8,"3"
142019,3.801412,47.073107,760772,6664160,8,"58"
142026,7.177226,47.971753,1011515,6771928,8,"68"
142039,4.266548,45.356364,799123,6473993,NA,"43"
142085,0.011129,43.369679,457640,6257071,NA,"65"
142088,9.149102,42.241405,1207867,6146792,NA,"2B"
142128,2.731839,48.466768,680136,6818734,8,"77"
142129,2.246692,47.586124,643340,6721109,NA,"18"
142151,3.077964,48.087452,705764,6776545,8,"89"
142155,2.649214,43.681944,671667,6287254,NA,"81"
142157,6.212797,49.447529,932955,6932508,NA,"57"
142178,3.775947,49.069952,756659,6886045,7,"51"
142180,4.579778,49.93818,813458,6983508,NA,"8"
142198,2.252696,43.808204,639820,6301507,NA,"81"
142213,2.515308,48.395368,664081,6810874,NA,"77"
142291,4.891736,47.288058,842925,6689440,NA,"21"
142315,3.997577,46.602515,776317,6612068,NA,"71"
142324,2.15085,44.581348,632548,6387482,NA,"46"
142338,3.520728,48.677263,738298,6842227,NA,"51"
142356,-0.267607,47.880921,455785,6758645,8,"72"
142358,1.002091,47.380581,549231,6699912,NA,"37"
142366,6.95706,48.827209,990345,6866050,NA,"57"
142388,2.874421,49.185228,690803,6898595,NA,"60"
142410,-0.96312,43.164354,377567,6237751,NA,"64"
142461,6.347442,47.642944,951216,6732478,NA,"70"
142482,-2.174686,48.273137,316298,6809754,8,"22"
142540,1.225575,46.825138,564702,6637830,NA,"36"
142556,5.339397,45.836791,881522,6529240,NA,"38"
142567,-2.37743,48.427304,302455,6827854,8,"22"
142582,5.614817,45.703026,903382,6515064,NA,"1"
142595,-1.231624,47.891444,383872,6763233,8,"35"
142598,1.07091,48.946086,558672,6873717,NA,"27"
142612,-0.813987,43.132867,389520,6233657,NA,"64"
142633,2.463217,49.186372,660823,6898848,NA,"60"
142679,5.814161,45.628688,919178,6507347,NA,"73"
142682,2.629697,44.707032,670627,6401149,NA,"12"
142683,5.012997,48.652981,848221,6841291,NA,"55"
142707,2.86986,46.091536,689904,6554848,NA,"63"
142821,5.859893,46.347623,919848,6587261,NA,"39"
142824,7.098174,48.609171,1001949,6842369,NA,"57"
142851,4.58739,46.970411,820637,6653658,8,"21"
142859,6.560921,47.311101,968891,6696352,NA,"25"
142875,1.429088,48.751616,584471,6851516,NA,"28"
142902,2.657794,45.210665,673095,6457075,NA,"15"
142974,-0.882104,43.472593,385836,6271647,NA,"64"
143009,1.833691,46.271606,610144,6575500,8,"23"
143045,-0.221737,47.485979,457421,6714662,NA,"49"
143046,4.133931,49.137012,782709,6893819,NA,"51"
143078,4.962382,48.726056,844292,6849319,NA,"51"
143087,5.851308,48.199115,911763,6792776,8,"88"
143127,2.352241,44.74339,648683,6405329,NA,"15"
143147,4.288864,48.163496,795781,6785775,NA,"10"
143150,5.456878,47.904278,883493,6759043,NA,"52"
143173,1.100939,47.68753,557507,6733818,NA,"41"
143176,3.957228,45.25331,775045,6462208,NA,"43"
143206,1.822657,47.441106,611231,6705390,NA,"41"
143207,4.842258,47.361145,838997,6697468,NA,"21"
143255,1.237692,43.658828,557777,6286209,NA,"31"
143300,-0.069362,48.227037,472086,6796484,NA,"72"
143309,4.649245,48.408814,822001,6813533,NA,"10"
143314,4.679886,47.88645,825503,6755542,8,"21"
143329,3.544151,47.345989,741042,6694304,NA,"58"
143337,0.512544,47.751764,513608,6742177,NA,"72"
143362,-1.351999,43.097724,345555,6232020,NA,"64"
143373,4.180109,48.129276,787753,6781846,8,"10"
143381,2.811972,48.358585,686031,6806692,NA,"77"
143390,4.619892,48.355416,819951,6807554,NA,"10"
143430,1.035947,49.251267,556956,6907712,NA,"27"
143431,3.379009,47.117291,728696,6668828,8,"58"
143459,6.095696,48.227565,929784,6796619,NA,"88"
143471,5.740688,46.491748,910131,6602932,NA,"39"
143480,5.043827,49.767028,847284,6965228,8,"8"
143487,2.67377,43.64591,673631,6283241,NA,"34"
143488,4.784033,49.556904,829089,6941396,NA,"8"
143508,7.21725,48.114249,1013652,6787899,NA,"68"
143535,4.987465,49.7503,843269,6963263,NA,"8"
143536,-0.506151,47.839358,437766,6754796,8,"53"
143557,4.97262,46.782181,850440,6633419,8,"71"
143590,1.460903,46.863163,582720,6641676,8,"36"
143594,0.591368,48.598403,522381,6836042,NA,"61"
143655,0.785704,46.622053,530548,6616131,NA,"86"
143719,3.553338,48.910644,740517,6868192,NA,"51"
143733,5.53074,46.912019,892541,6649046,NA,"39"
143803,4.078194,46.673304,782380,6620010,NA,"71"
143815,2.821993,43.609399,685584,6279145,NA,"34"
143820,1.447272,42.923883,573077,6204169,NA,"9"
143851,1.460412,45.279641,579254,6465854,NA,"19"
143861,3.088284,45.046668,706910,6438807,8,"15"
143890,-0.078643,43.745357,451993,6299073,NA,"32"
143898,0.896202,49.33952,547045,6917788,NA,"76"
143906,5.068448,47.122,856760,6671336,NA,"21"
143926,5.253941,48.10749,867693,6781163,NA,"52"
143935,6.134682,44.321244,949897,6363187,NA,"4"
143943,-1.06922,46.617737,388704,6621298,NA,"85"
143946,6.003034,47.672331,925254,6734701,NA,"70"
143996,2.559436,46.074573,665909,6553051,NA,"63"
144011,0.014775,43.279856,457558,6247082,NA,"65"
144017,3.911528,48.133187,767768,6782016,NA,"10"
144023,2.018376,45.750455,623646,6517437,NA,"19"
144064,6.481895,48.340627,957884,6810367,8,"88"
144068,3.374263,48.139157,727798,6782354,NA,"89"
144117,5.745145,46.977884,908596,6656902,NA,"39"
144125,6.309372,48.202525,945755,6794482,NA,"88"
144162,0.941764,45.634253,539626,6506148,8,"87"
144197,3.53747,45.870459,741653,6530431,NA,"63"
144209,3.445426,48.965625,732573,6874256,NA,"2"
144229,3.808533,47.400509,760940,6700531,NA,"89"
144248,3.936502,44.533899,774367,6382290,NA,"48"
144280,3.947304,49.301421,768871,6911926,NA,"51"
144353,-0.559197,45.389432,421541,6483146,NA,"17"
144383,-2.062139,47.574844,319660,6731780,NA,"44"
144420,-0.423865,43.701134,423991,6295308,NA,"40"
144499,4.864316,48.386405,837972,6811397,8,"52"
144507,4.953351,48.546376,844122,6829333,NA,"52"
144526,0.969848,48.639338,550395,6839807,NA,"28"
144533,3.752792,50.219947,753747,7014002,NA,"59"
144550,2.695787,47.15383,676909,6672862,NA,"18"
144649,1.159309,48.659349,564402,6841689,NA,"28"
144663,4.27373,46.292177,798009,6577912,NA,"71"
144685,5.029574,49.497757,847027,6935246,NA,"8"
144706,2.381213,49.473908,655095,6930878,NA,"60"
144799,2.044749,45.624568,625527,6503433,NA,"19"
144824,5.924567,48.088891,917656,6780734,NA,"88"
144842,2.558707,45.89464,665741,6533070,8,"63"
144869,6.07137,48.264344,927820,6800633,NA,"88"
144876,6.563921,49.021829,960539,6886296,NA,"57"
144879,4.845901,46.875043,840534,6643496,NA,"71"
144881,2.324954,45.970427,647688,6541614,NA,"23"
144884,4.662374,49.918667,819437,6981458,NA,"8"
144900,5.839841,47.623343,913212,6728809,NA,"70"
144913,-0.447025,43.632187,421791,6287734,NA,"40"
144920,4.488376,47.782167,811411,6743670,NA,"21"
144925,4.455897,48.304516,807909,6801661,NA,"10"
144940,1.301575,42.868673,561041,6198276,NA,"9"
144961,-0.180171,43.797014,444051,6305133,NA,"32"
145003,2.591397,47.388,669134,6698909,8,"18"
145010,0.977072,46.282558,544220,6578048,NA,"87"
145037,5.797205,47.786666,909369,6746829,NA,"70"
145044,7.130493,48.888773,1002703,6873538,8,"67"
145081,2.028138,48.592876,628291,6833160,NA,"75"
145083,0.003329,42.956031,455263,6211140,NA,"65"
145088,4.926586,48.007203,843609,6769377,8,"52"
145113,5.526273,44.175251,901924,6345237,NA,"26"
145133,5.750854,47.067764,908682,6666894,NA,"39"
145141,-3.375372,47.89633,224075,6774526,NA,"56"
145184,1.147776,47.975848,561771,6765761,NA,"41"
145186,6.422734,47.928509,955489,6764419,NA,"70"
145191,4.372269,48.234037,801845,6793718,NA,"10"
145197,5.844841,48.505303,910057,6826769,NA,"54"
145201,5.107746,48.902621,854457,6869220,NA,"55"
145245,5.5023,49.108639,882643,6892964,NA,"55"
145250,-0.921327,46.766133,400825,6637186,NA,"85"
145272,3.859681,47.270295,764955,6686108,NA,"58"
145304,4.365326,48.054251,801675,6773732,NA,"10"
145316,-0.797296,43.277228,391649,6249622,NA,"64"
145322,5.600127,44.155073,907900,6343188,NA,"4"
145327,-1.83309,47.709402,337760,6745623,8,"35"
145367,1.714913,47.584496,603371,6721444,8,"41"
145378,6.636886,47.596568,973164,6728292,NA,"70"
